timestamp,interface,host_name,src_ip,packet_rate,byte_rate,avg_packet_size,tcp_count,udp_count,icmp_count,syn_count,tcp_ratio,udp_ratio,icmp_ratio,severity,attack_type,action,is_blocked,label
2026-04-27 05:00:34,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:00:38,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:00:44,s1-eth1,host1,10.0.0.1,2979051,160869726,54.0,155034,1,1,154132,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:00:48,s1-eth2,host2,10.0.0.2,9,666,74.0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,1,normal
2026-04-27 05:00:52,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:00:56,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:01:01,s1-eth1,host1,10.0.0.1,4025769,217393200,54.0,152457,1,1,148306,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:01:05,s1-eth2,host2,10.0.0.2,3,222,74.0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,1,normal
2026-04-27 05:01:09,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:01:14,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:01:19,s1-eth1,host1,10.0.0.1,5641403,304633872,54.0,108692,1,1,148917,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:01:23,s1-eth2,host2,10.0.0.2,1600597,86432798,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:01:27,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:01:31,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:01:37,s1-eth1,host1,10.0.0.1,5464759,295097256,54.0,98344,1,1,99498,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:01:41,s1-eth2,host2,10.0.0.2,2942670,158904470,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:01:45,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:01:49,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:01:54,s1-eth1,host1,10.0.0.1,5526830,298448712,54.0,99095,1,1,96597,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:01:58,s1-eth2,host2,10.0.0.2,2888970,156004184,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:02:03,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:02:07,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:02:12,s1-eth1,host1,10.0.0.1,5597840,302283522,54.0,99179,1,1,96551,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:02:16,s1-eth2,host2,10.0.0.2,2939884,158753628,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:02:20,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:02:24,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:02:30,s1-eth1,host1,10.0.0.1,5522610,298221048,54.0,96728,1,1,97082,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:02:34,s1-eth2,host2,10.0.0.2,2881688,155611152,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:02:38,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:02:42,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:02:47,s1-eth1,host1,10.0.0.1,5592123,301974102,54.0,97885,1,1,95389,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:02:52,s1-eth2,host2,10.0.0.2,2852349,154026846,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:02:56,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:03:00,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:03:05,s1-eth1,host1,10.0.0.1,5557508,300105594,54.0,96973,1,1,97189,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:03:09,s1-eth2,host2,10.0.0.2,2824085,152500860,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:03:13,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:03:18,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:03:23,s1-eth1,host1,10.0.0.1,5571056,300837240,54.0,97967,1,1,98083,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:03:27,s1-eth2,host2,10.0.0.2,2909506,157113324,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:03:31,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:03:35,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:03:40,s1-eth1,host1,10.0.0.1,5447867,294184818,54.0,93474,1,1,95744,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:03:45,s1-eth2,host2,10.0.0.2,2941502,158841108,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:03:49,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:03:53,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:03:58,s1-eth1,host1,10.0.0.1,5476248,295717338,54.0,97124,1,1,97045,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:04:02,s1-eth2,host2,10.0.0.2,2878499,155438946,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:04:07,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:04:11,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:04:16,s1-eth1,host1,10.0.0.1,5543310,299337552,54.0,98064,1,1,98515,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:04:20,s1-eth2,host2,10.0.0.2,2937626,158631750,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:04:24,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:04:28,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:04:34,s1-eth1,host1,10.0.0.1,5478212,295824150,54.0,96275,1,1,97802,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:04:38,s1-eth2,host2,10.0.0.2,2935500,158517054,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:04:42,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:04:46,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:04:51,s1-eth1,host1,10.0.0.1,5482107,296034264,54.0,97616,1,1,97964,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:04:55,s1-eth2,host2,10.0.0.2,2868079,154875996,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:05:00,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:05:04,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:05:09,s1-eth1,host1,10.0.0.1,5530834,298664820,54.0,97643,1,1,98244,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:05:13,s1-eth2,host2,10.0.0.2,2824813,152539686,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:05:17,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:05:22,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:05:27,s1-eth1,host1,10.0.0.1,5527957,298509948,54.0,97778,1,1,97999,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:05:31,s1-eth2,host2,10.0.0.2,2917367,157538088,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:05:35,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:05:39,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:05:44,s1-eth1,host1,10.0.0.1,5479097,295871076,54.0,97818,1,1,99889,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:05:49,s1-eth2,host2,10.0.0.2,2948591,159224184,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:05:53,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:05:57,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:06:02,s1-eth1,host1,10.0.0.1,5456660,294658506,54.0,97125,1,1,97161,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:06:06,s1-eth2,host2,10.0.0.2,2850369,153919926,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:06:10,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:06:15,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:06:20,s1-eth1,host1,10.0.0.1,5528942,298564218,54.0,97625,1,1,97664,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:06:24,s1-eth2,host2,10.0.0.2,2922498,157814622,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:06:28,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:06:32,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:06:38,s1-eth1,host1,10.0.0.1,5475083,295653456,54.0,95900,1,1,96785,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:06:42,s1-eth2,host2,10.0.0.2,2866692,154801638,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:06:46,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:06:50,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:06:55,s1-eth1,host1,10.0.0.1,5526376,298425168,54.0,110641,1,1,98794,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:06:59,s1-eth2,host2,10.0.0.2,2925032,157951728,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:07:04,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:07:08,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:07:13,s1-eth1,host1,10.0.0.1,5539965,299158164,54.0,99401,1,1,97071,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:07:17,s1-eth2,host2,10.0.0.2,2849015,153846540,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:07:21,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:07:25,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:07:31,s1-eth1,host1,10.0.0.1,5512467,297673272,54.0,97524,1,1,98301,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:07:35,s1-eth2,host2,10.0.0.2,2879600,155498416,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:07:39,s1-eth3,host3,10.0.0.3,1,70,70.0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:07:43,s1-eth4,host4,10.0.0.100,1,70,70.0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:07:48,s1-eth1,host1,10.0.0.1,5580905,301368924,54.0,95321,1,1,108656,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:07:53,s1-eth2,host2,10.0.0.2,2837902,153246924,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:07:57,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:08:01,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:08:06,s1-eth1,host1,10.0.0.1,5542423,299290302,54.0,98916,1,1,99242,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:08:10,s1-eth2,host2,10.0.0.2,2864975,154708704,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:08:14,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:08:19,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:08:24,s1-eth1,host1,10.0.0.1,5579116,301272588,54.0,97366,1,1,98585,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:08:28,s1-eth2,host2,10.0.0.2,2880490,155546136,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:08:32,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:08:36,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:08:42,s1-eth1,host1,10.0.0.1,5564314,300472740,54.0,98619,1,1,96895,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:08:46,s1-eth2,host2,10.0.0.2,2941661,158849694,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:08:50,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:08:54,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:08:59,s1-eth1,host1,10.0.0.1,5479999,295919892,54.0,98624,1,1,100826,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:09:04,s1-eth2,host2,10.0.0.2,2844196,153586854,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:09:08,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:09:12,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:09:17,s1-eth1,host1,10.0.0.1,5580408,301341600,54.0,96353,1,1,96204,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:09:21,s1-eth2,host2,10.0.0.2,2862686,154585098,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:09:25,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:09:30,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:09:35,s1-eth1,host1,10.0.0.1,5477131,295765830,54.0,96892,1,1,98932,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:09:39,s1-eth2,host2,10.0.0.2,2921287,157749336,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:09:43,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:09:47,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:09:52,s1-eth1,host1,10.0.0.1,5518331,297990036,54.0,94858,1,1,98233,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:09:57,s1-eth2,host2,10.0.0.2,2907337,156996090,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:10:01,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:10:05,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:10:10,s1-eth1,host1,10.0.0.1,5369836,289970982,54.0,99700,1,1,98135,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:10:14,s1-eth2,host2,10.0.0.2,2791784,150756552,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:10:19,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:10:23,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:10:28,s1-eth1,host1,10.0.0.1,5545604,299462454,54.0,93319,1,1,96487,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:10:32,s1-eth2,host2,10.0.0.2,2918661,157607370,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:10:36,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:10:40,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:10:46,s1-eth1,host1,10.0.0.1,5491835,296559198,54.0,98034,1,1,100757,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:10:50,s1-eth2,host2,10.0.0.2,2870170,154989234,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:10:54,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:10:58,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:11:03,s1-eth1,host1,10.0.0.1,5537192,299008384,54.0,98251,1,1,94600,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:11:08,s1-eth2,host2,10.0.0.2,2889065,156009834,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:11:12,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:11:16,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:11:21,s1-eth1,host1,10.0.0.1,5569783,300768336,54.0,96667,1,1,98428,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:11:25,s1-eth2,host2,10.0.0.2,2888027,155953566,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:11:29,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:11:34,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:11:39,s1-eth1,host1,10.0.0.1,5328933,287762382,54.0,96902,1,1,98104,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:11:43,s1-eth2,host2,10.0.0.2,2654814,143359740,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:11:47,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:11:51,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:11:57,s1-eth1,host1,10.0.0.1,5432906,293376654,54.0,97905,1,1,95826,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:12:01,s1-eth2,host2,10.0.0.2,2844729,153615528,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:12:05,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:12:09,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:12:14,s1-eth1,host1,10.0.0.1,5519650,298062666,54.0,99294,1,1,133947,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:12:18,s1-eth2,host2,10.0.0.2,2860329,154457334,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:12:23,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:12:27,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:12:32,s1-eth1,host1,10.0.0.1,5530416,298640736,54.0,94595,1,1,98725,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:12:36,s1-eth2,host2,10.0.0.2,2909509,157113594,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:12:40,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:12:44,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:12:50,s1-eth1,host1,10.0.0.1,5478641,295845426,54.0,97020,1,1,96445,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:12:54,s1-eth2,host2,10.0.0.2,2834934,153086760,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:12:58,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:13:02,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:13:07,s1-eth1,host1,10.0.0.1,5469856,295373790,54.0,97589,1,1,97302,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:13:12,s1-eth2,host2,10.0.0.2,2788635,150586182,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:13:16,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:13:20,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:13:25,s1-eth1,host1,10.0.0.1,5480052,295923186,54.0,98082,1,1,99765,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:13:29,s1-eth2,host2,10.0.0.2,2867780,154860174,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
2026-04-27 05:13:33,s1-eth3,host3,10.0.0.3,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:13:38,s1-eth4,host4,10.0.0.100,0,0,0,1,1,1,1,0.333,0.333,0.333,normal,normal,allow,0,normal
2026-04-27 05:13:43,s1-eth1,host1,10.0.0.1,5455463,294594678,54.0,99787,1,1,97250,1.0,0.0,0.0,high,tcp_syn_flood,block,1,attack
2026-04-27 05:13:47,s1-eth2,host2,10.0.0.2,2852055,154011024,54.0,1,1,1,1,0.333,0.333,0.333,high,mixed_or_unknown,block,1,attack
